method	dataset	sample_id	cancer	platform	sender_compartment	receiver_compartment	ligand	receptor	pathway	commot_mean_score	sender_spots	receiver_spots	distance_threshold_array_units
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR1	TGFB	1.76624966872762e-06	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.000885868133134666	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.0022287613193862138	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	4.3098561292902827e-07	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	2.4849624674608218e-06	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	1.4896918152234917e-06	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.00022801105237451905	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	4.855877660490692e-06	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR2	TGFB	1.4630422700345969e-06	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR2	TGFB	2.617498867702233e-06	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.0007570578767916574	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.0005498344679307579	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	1.9871288530099813e-07	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	2.0427625791086047e-05	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	2.2404997718818896e-05	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.00011684496822021948	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	1.236960363027091e-05	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	CXCL12	CXCR4	CXCL chemokine	7.208884395619678e-05	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	3.533016814600795e-06	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.000343713938401164	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	2.2273533844634617e-05	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	7.337617700339758e-08	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	3.7437861658252207e-06	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	3.5336500115035634e-06	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	7.514065130095428e-06	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	6.1178346910705314e-06	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	CXCL9	CXCR3	CXCL chemokine	3.7428511542952908e-06	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	8.45345227133102e-06	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	1.7899063294753982e-05	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	0.00013997497746609026	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	4.550657652754794e-06	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	1.7894134063415217e-05	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	4.28771668193746e-06	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	2.4865828954837986e-05	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	1.0067009985277608e-05	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	CCL2	CCR2	CCL chemokine	2.4363946940988926e-05	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	CCL2	CCR2	CCL chemokine	1.235431182555868e-05	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	4.1664036753331714e-05	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	VEGFA	KDR	VEGF	0.0006252574309088457	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	1.6432382751480766e-05	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	VEGFA	KDR	VEGF	8.470715123459946e-05	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	8.423049671147406e-06	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	0.00014739891604673448	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	VEGFA	KDR	VEGF	2.7344434360254054e-05	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	VEGFA	KDR	VEGF	2.4589587270080186e-05	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	VEGFA	KDR	VEGF	5.889697036553861e-05	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.00035432314546152415	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	SPP1	CD44	SPP1	0.0007580814534752864	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	1.376880008745985e-07	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	SPP1	CD44	SPP1	2.794643230994459e-07	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	5.7385812123877405e-08	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	4.213473599961165e-05	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	CD44	SPP1	1.637451290192405e-07	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	SPP1	CD44	SPP1	1.9081069804883602e-07	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	CD44	SPP1	8.627652441249462e-08	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	CD44	SPP1	0.00017029487765443245	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.000419870330447777	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	2.6473652916533947e-06	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	1.642316497317562e-07	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	1.1140466838889103e-07	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	2.384605196376019e-05	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	7.451286247181619e-07	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	SPP1	ITGAV	SPP1	4.52293025040479e-06	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	ITGAV	SPP1	1.0503612145189418e-06	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	9.357092927976894e-05	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	MIF	CD74	MIF	0.03546469240482289	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	MIF	CD74	MIF	0.0004109108005028409	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	MIF	CD74	MIF	0.0020723259599664604	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	MIF	CD74	MIF	4.4253072746759854e-05	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	0.0023223673455358145	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	MIF	CD74	MIF	9.957879952212694e-05	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	MIF	CD74	MIF	0.0008060581612951235	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	MIF	CD74	MIF	0.0005692464420105087	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	MIF	CD74	MIF	0.010890261952949117	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.00015539716342624713	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	9.973460756840694e-09	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	2.3780802353993624e-07	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	1.3699820541436783e-06	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	4.9274992667642506e-05	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	4.8176286881539145e-06	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	DLL4	NOTCH1	NOTCH	4.0841869727866027e-07	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	DLL4	NOTCH1	NOTCH	2.805671514085119e-06	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	0.00014046675774271228	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	0.009655544807746809	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.00010524677128964447	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.0006282696746033177	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	5.713971339785721e-05	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.0006365240600004968	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.00014673713942374867	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	JAG1	NOTCH2	NOTCH	0.0002135298687197364	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	JAG1	NOTCH2	NOTCH	9.151284778966051e-05	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.0023041476057033177	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	WNT5A	FZD5	WNT	0.0006805123696647419	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	4.2602098585569685e-06	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	WNT5A	FZD5	WNT	4.8579600409677044e-05	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	3.3831045125615855e-06	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	4.446667332558645e-05	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	WNT5A	FZD5	WNT	1.8258517428348398e-05	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	WNT5A	FZD5	WNT	6.227672561479482e-05	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	WNT5A	FZD5	WNT	2.512621816638439e-05	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.0001795506911283339	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	0.00029095712717751206	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	2.0847992135081485e-06	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	9.43391564334405e-06	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	4.500356086913762e-06	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	2.723784356234614e-05	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	8.708841058244519e-06	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	EGF	EGFR	EGF/ERBB	1.447224267248957e-05	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	EGF	EGFR	EGF/ERBB	1.1768894451976623e-05	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	0.00011071918042662685	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.0009630043733336361	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	3.259563455730472e-06	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	3.471799168993532e-05	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	8.323479513626276e-06	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	3.319345822673634e-05	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	1.2522342506466463e-05	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	HBEGF	EGFR	EGF/ERBB	3.445018035195959e-05	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	1.6653727273337444e-05	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.00016291598315485028	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	0.006332241472351192	367	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.0455226977644422e-07	367	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	tumor_like	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	1.6477111621860827e-06	367	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	1.5329466431368495e-06	1687	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.0003820289885542357	1687	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	2.4100642354602125e-06	1687	728	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	tumor_like	COL1A1	ITGA2	ECM-integrin	4.3702900270688755e-06	728	367	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	5.639523074451225e-07	728	1687	2.5
commot_pilot_v1	GSE300445	GSM9060733_AdjIII-0022	melanoma	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	0.002159687621650184	728	728	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	0.0063431918835796346	179	179	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	tumor_like	immune	TGFB1	TGFBR1	TGFB	9.209087211888377e-07	179	55	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	3.7532628552610473e-06	179	1694	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.00016077659661418802	179	217	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	immune	tumor_like	TGFB1	TGFBR1	TGFB	1.2573233439939844e-06	55	179	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	immune	immune	TGFB1	TGFBR1	TGFB	0.04280386947411528	55	55	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	immune	stroma_fibroblast	TGFB1	TGFBR1	TGFB	1.545367093921854e-05	55	1694	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	immune	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.0002595851088772824	55	217	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	9.343463659788356e-06	1694	179	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	stroma_fibroblast	immune	TGFB1	TGFBR1	TGFB	4.895508445044054e-06	1694	55	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.0001791538907505473	1694	1694	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	2.0958446531187837e-05	1694	217	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR1	TGFB	0.00016559429569869575	217	179	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	ambiguous_or_low_signal	immune	TGFB1	TGFBR1	TGFB	0.0005467099217748557	217	55	2.5
commot_pilot_v1	GSE300445	GSM9060734_AdjIII-0113	melanoma	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR1	TGFB	2.3867949684029425e-05	217	1694	2.5
