dataset	sample_id	cancer	pathway	receiver_compartment	target_genes_in_panel	target_genes_detected	target_genes_detected_list	receiver_spots	receiver_target_mean	other_compartment_target_mean	receiver_target_enrichment	receiver_target_positive_spot_fraction	receiver_target_percentile	target_activation_support	matrix_rows	matrix_cols	matrix_nnz
GSE292299	GSM8855714_NSCLC_P12	NSCLC	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	64	3.2604167	17.277912	0.18870432	0.71875	0.6	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	80	1.55	17.453979	0.088804965	0.7375	0.4	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	1594	20.844556	5.0202773	4.1520727	0.99372647	1	1	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	8	0.15277778	16.919872	0.0090294877	0.625	0.2	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	385	6.1350649	19.22114	0.31918319	0.9012987	0.8	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	64	0.8125	1.4499274	0.56037287	0.5625	0.4	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	80	1.1296875	1.442528	0.78313036	0.625	0.6	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	1594	1.3623745	1.6338454	0.83384542	0.89272271	0.8	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	8	0.0625	1.4359397	0.043525505	0.25	0.2	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	385	1.9077922	1.3256014	1.43919	0.77662338	1	1	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	MIF	tumor_like	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	64	1.6125	2.9637155	0.54408056	0.578125	0.4	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	MIF	immune	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	80	3.3675	2.905802	1.1588883	0.625	0.8	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	MIF	stroma_fibroblast	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	1594	2.7335006	3.4860335	0.78412919	0.88582183	0.6	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	MIF	endothelial	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	8	0.05	2.9339614	0.017041806	0.25	0.2	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	MIF	ambiguous_or_low_signal	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	385	3.8935065	2.7091638	1.4371617	0.73246753	1	1	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	NOTCH	tumor_like	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	64	0.27232143	0.36851199	0.73897576	0.5	0.6	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	NOTCH	immune	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	80	0.16785714	0.37333705	0.44961287	0.3875	0.4	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	1594	0.36807672	0.35833998	1.0271718	0.70263488	0.8	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	8	0.035714286	0.36686629	0.097349599	0.25	0.2	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	385	0.41892393	0.35387007	1.1838354	0.56883117	1	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	64	1.328125	3.9537171	0.33591806	0.53125	0.4	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	80	1.5520833	3.965464	0.39140018	0.625	0.6	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	1594	4.3064617	2.5937306	1.660335	0.90903388	1	1	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	8	0.1875	3.888758	0.048215908	0.5	0.2	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	385	3.0705628	4.0522146	0.7577493	0.76103896	0.8	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	64	2.7678571	13.566176	0.20402633	0.59375	0.6	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	80	1.5571429	13.697639	0.11367966	0.6875	0.4	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	1594	16.231045	4.3689811	3.7150641	0.97867001	1	1	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	8	0.17857143	13.291098	0.013435416	0.625	0.2	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	385	5.3064935	14.991654	0.35396317	0.85194805	0.8	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	64	0.38392857	1.0498307	0.36570523	0.453125	0.4	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	80	0.71607143	1.0420701	0.68716246	0.4375	0.6	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	VEGF	stroma_fibroblast	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	1594	0.99139631	1.1439213	0.86666482	0.8531995	0.8	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	VEGF	endothelial	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	8	0.32142857	1.0325012	0.31131061	0.875	0.2	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	VEGF	ambiguous_or_low_signal	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	385	1.3762523	0.95344461	1.4434528	0.71948052	1	1	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	WNT	tumor_like	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	64	0.57366071	1.1993227	0.47832057	0.5625	0.4	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	WNT	immune	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	80	1.0625	1.1851362	0.89652145	0.6	0.6	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	WNT	stroma_fibroblast	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	1594	1.1136404	1.3790902	0.80751821	0.85821832	0.8	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	WNT	endothelial	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	8	0.053571429	1.184779	0.045216392	0.375	0.2	0	18120	2131	5492791
GSE292299	GSM8855714_NSCLC_P12	NSCLC	WNT	ambiguous_or_low_signal	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	385	1.606308	1.086647	1.4782242	0.75324675	1	1	18120	2131	5492791
GSE292299	GSM8855715_NSCLC_P13	NSCLC	CCL chemokine	tumor_like	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	420	0.59007937	0.39824598	1.4816957	0.80952381	1	1	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	CCL chemokine	immune	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	0	0	0.41360142	2.4177866e-09	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	CCL chemokine	stroma_fibroblast	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	4129	0.39674659	0.47584973	0.83376445	0.83434246	0.6	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	CCL chemokine	endothelial	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	0	0	0.41360142	2.4177866e-09	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	CCL chemokine	ambiguous_or_low_signal	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	698	0.40711557	0.41459661	0.98195584	0.81375358	0.8	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	CXCL chemokine	tumor_like	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	420	1.3690476	1.3795318	0.99240019	0.99047619	0.8	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	CXCL chemokine	immune	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	0	0	1.3786926	7.2532485e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	CXCL chemokine	stroma_fibroblast	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	4129	1.3358475	1.5369282	0.86916715	0.96996852	0.6	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	CXCL chemokine	endothelial	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	0	0	1.3786926	7.2532485e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	CXCL chemokine	ambiguous_or_low_signal	7	7	CXCL9,CXCL10,CXCL11,CXCR3,CXCR4,ISG15,STAT1	698	1.6379451	1.3389128	1.2233397	0.98853868	1	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	420	38.878307	202.20597	0.19227082	1	0.6	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	0	0	189.13229	5.2873045e-12	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	4129	218.3209	81.332836	2.6842898	1	1	1	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	0	0	189.13229	5.2873045e-12	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	698	106.87854	201.75333	0.52974859	0.99713467	0.8	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	420	19.508929	8.967889	2.1754204	0.9952381	1	1	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	0	0	9.8116543	1.0191961e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	4129	8.3178433	15.3286	0.54263554	0.99878905	0.6	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	0	0	9.8116543	1.0191961e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	698	12.813216	9.3510936	1.3702372	0.99570201	0.8	1	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	MIF	tumor_like	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	420	6.7904762	5.732919	1.184471	0.99761905	1	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	MIF	immune	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	0	0	5.8175719	1.7189302e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	MIF	stroma_fibroblast	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	4129	5.6046016	6.6041145	0.848653	0.99709373	0.6	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	MIF	endothelial	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	0	0	5.8175719	1.7189302e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	MIF	ambiguous_or_low_signal	7	5	CD74,CXCR4,CXCR2,NFKBIA,IL1B	698	6.4919771	5.714091	1.1361347	0.99713467	0.8	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	NOTCH	tumor_like	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	420	5.3952381	3.7266862	1.4477307	0.99761905	1	1	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	NOTCH	immune	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	0	0	3.8602467	2.590508e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	NOTCH	stroma_fibroblast	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	4129	3.5254126	5.0968566	0.69168369	0.99031242	0.6	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	NOTCH	endothelial	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	0	0	3.8602467	2.590508e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	NOTCH	ambiguous_or_low_signal	7	7	HES1,HEY1,HEY2,NOTCH1,NOTCH2,DLL4,JAG1	698	4.9173148	3.6980498	1.3297049	0.99570201	0.8	1	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	SPP1	tumor_like	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	420	22.803175	39.061494	0.5837763	1	0.6	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	SPP1	immune	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	0	0	37.760085	2.6482991e-11	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	SPP1	stroma_fibroblast	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	4129	40.129006	29.011181	1.3832255	0.99975781	1	1	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	SPP1	endothelial	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	0	0	37.760085	2.6482991e-11	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	SPP1	ambiguous_or_low_signal	6	6	SPP1,CD44,ITGAV,ITGB1,FN1,MMP9	698	32.746657	38.529347	0.84991466	0.99713467	0.8	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	TGFB	tumor_like	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	420	35.131633	192.00181	0.18297553	1	0.6	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	TGFB	immune	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	0	0	179.44502	5.5727377e-12	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	TGFB	stroma_fibroblast	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	4129	207.36719	76.32277	2.7169768	1	1	1	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	TGFB	endothelial	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	0	0	179.44502	5.5727377e-12	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	TGFB	ambiguous_or_low_signal	8	7	SERPINE1,SMAD7,CCN2,COL1A1,COL1A2,FN1,ACTA2	698	101.10827	191.46503	0.52807694	0.99713467	0.8	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	VEGF	tumor_like	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	420	2.2989796	3.662109	0.62777476	0.98571429	0.6	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	VEGF	immune	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	0	0	3.5529963	2.8145259e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	VEGF	stroma_fibroblast	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	4129	3.7278137	2.9073601	1.2821988	0.99055461	1	1	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	VEGF	endothelial	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	0	0	3.5529963	2.8145259e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	VEGF	ambiguous_or_low_signal	7	7	KDR,FLT1,VWF,PECAM1,PLVAP,ENG,ESAM	698	3.2734343	3.5958923	0.910326	0.99570201	0.8	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	WNT	tumor_like	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	420	14.463946	7.0771257	2.0437599	0.9952381	1	1	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	WNT	immune	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	0	0	7.6684092	1.3040514e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	WNT	stroma_fibroblast	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	4129	6.6014255	11.608996	0.56864742	0.99903124	0.6	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	WNT	endothelial	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	0	0	7.6684092	1.3040514e-10	0	0.4	0	18120	5247	45634755
GSE292299	GSM8855715_NSCLC_P13	NSCLC	WNT	ambiguous_or_low_signal	7	7	AXIN2,LEF1,TCF7,DKK1,FZD5,JUN,FOS	698	9.8911175	7.3273561	1.349889	0.99570201	0.8	1	18120	5247	45634755
GSE292299	GSM8855716_NSCLC_P14	NSCLC	CCL chemokine	tumor_like	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	5	0	0.04361874	2.2925925e-08	0	0.4	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	CCL chemokine	immune	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	21	0.03968254	0.043545175	0.91129591	0.047619048	0.8	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	CCL chemokine	stroma_fibroblast	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	1779	0.04440697	0.024096386	1.8428892	0.16526138	1	1	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	CCL chemokine	endothelial	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	1	0	0.043524987	2.2975308e-08	0	0.4	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	CCL chemokine	ambiguous_or_low_signal	6	6	CCL2,CCL3,CCL4,CCR2,LST1,IL1B	56	0.020833333	0.044204504	0.47129438	0.10714286	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	CXCL chemokine	tumor_like	7	6	CXCL9,CXCL10,CXCR3,CXCR4,ISG15,STAT1	5	0.2	0.056632561	3.5315372	0.4	1	1	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	CXCL chemokine	immune	7	6	CXCL9,CXCL10,CXCR3,CXCR4,ISG15,STAT1	21	0.031746032	0.057305812	0.55397578	0.19047619	0.4	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	CXCL chemokine	stroma_fibroblast	7	6	CXCL9,CXCL10,CXCR3,CXCR4,ISG15,STAT1	1779	0.057616639	0.044176707	1.3042312	0.22259696	0.8	1	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	CXCL chemokine	endothelial	7	6	CXCL9,CXCL10,CXCR3,CXCR4,ISG15,STAT1	1	0	0.057048182	1.7529042e-08	0	0.2	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	CXCL chemokine	ambiguous_or_low_signal	7	6	CXCL9,CXCL10,CXCR3,CXCR4,ISG15,STAT1	56	0.035714286	0.05767811	0.61920001	0.19642857	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	ECM-integrin	tumor_like	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	5	0.51111111	10.888231	0.046941613	0.8	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	ECM-integrin	immune	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	21	0.18518519	10.982135	0.016862403	0.76190476	0.4	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	ECM-integrin	stroma_fibroblast	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	1779	11.346574	0.43908969	25.841131	0.99775155	1	1	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	ECM-integrin	endothelial	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	1	0	10.866201	9.2028484e-11	0	0.2	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	ECM-integrin	ambiguous_or_low_signal	9	9	COL1A1,COL1A2,COL3A1,FN1,ITGA2,ITGAV,ITGB1,ACTA2,TAGLN	56	0.53571429	11.180509	0.047915016	0.75	0.8	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	EGF/ERBB	tumor_like	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	5	0.475	0.41760905	1.1374275	0.4	1	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	EGF/ERBB	immune	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	21	0.11904762	0.42117056	0.28265893	0.38095238	0.4	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	EGF/ERBB	stroma_fibroblast	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	1779	0.43029792	0.14909639	2.8860386	0.6970208	0.8	1	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	EGF/ERBB	endothelial	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	1	0	0.41798764	2.3924152e-09	0	0.2	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	EGF/ERBB	ambiguous_or_low_signal	8	8	EGFR,EGR1,FOS,JUN,DUSP6,SPRY2,AREG,EREG	56	0.13392857	0.42656423	0.31397047	0.41071429	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	MIF	tumor_like	7	4	CD74,CXCR4,NFKBIA,IL1B	5	0.35	0.70476575	0.49661891	0.6	0.6	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	MIF	immune	7	4	CD74,CXCR4,NFKBIA,IL1B	21	0.32142857	0.7081749	0.45388303	0.47619048	0.4	0	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	MIF	stroma_fibroblast	7	4	CD74,CXCR4,NFKBIA,IL1B	1779	0.72287802	0.29518072	2.4489337	0.67453626	0.8	1	18120	1862	983820
GSE292299	GSM8855716_NSCLC_P14	NSCLC	MIF	endothelial	7	4	CD74,CXCR4,NFKBIA,IL1B	1	0.75	0.70378829	1.0656614	1	1	0	18120	1862	983820
