method	dataset	sample_id	cancer	platform	sender_compartment	receiver_compartment	ligand	receptor	pathway	lr_means	cellphone_pvals	ligand_props	receptor_props
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	0.14614121781918235	1.0	0.1375	0.0987012987012987
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	immune	TGFB1	TGFBR1	TGFB	0.1458562488572635	1.0	0.109375	0.15
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	0.1445147071372477	0.32	0.16122961104140526	0.10664993726474278
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	immune	WNT5A	FZD5	WNT	0.14172255570325903	0.44	0.16122961104140526	0.1
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	WNT5A	FZD5	WNT	0.13911337892446882	0.42	0.11428571428571428	0.140625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	immune	HBEGF	EGFR	EGF/ERBB	0.13125140015350673	0.99	0.14025974025974025	0.1125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.13004915769659758	1.0	0.1375	0.0740276035131744
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	immune	CXCL9	CXCR3	CXCL chemokine	0.12990377162689823	0.1	0.1480552070263488	0.05
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	immune	HBEGF	EGFR	EGF/ERBB	0.12967888892602625	0.99	0.1191969887076537	0.1125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	ambiguous_or_low_signal	WNT5A	FZD5	WNT	0.12683039333347373	0.65	0.05	0.19220779220779222
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	immune	EGF	EGFR	EGF/ERBB	0.12548145056707408	0.89	0.109375	0.1125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	0.12536856852787712	0.05	0.1480552070263488	0.05974025974025974
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	immune	CXCL9	CXCR3	CXCL chemokine	0.12364192357727682	0.38	0.125	0.05
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	CCL2	CCR2	CCL chemokine	0.12302396949174282	1.0	0.140625	0.0987012987012987
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	0.11888624961548858	0.36	0.125	0.05974025974025974
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	tumor_like	WNT5A	FZD5	WNT	0.11829754385857032	0.66	0.05	0.140625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	WNT5A	FZD5	WNT	0.1113390081695602	1.0	0.11428571428571428	0.10664993726474278
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	immune	WNT5A	FZD5	WNT	0.1088631712007958	0.88	0.11428571428571428	0.1
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.10693228478967333	1.0	0.140625	0.0740276035131744
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	CCL2	CCR2	CCL chemokine	0.10355152647504494	1.0	0.1375	0.05
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	immune	CXCL9	CXCR3	CXCL chemokine	0.09936562788027688	0.77	0.11948051948051948	0.05
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	stroma_fibroblast	immune	EGF	EGFR	EGF/ERBB	0.0948820890577079	0.99	0.05144291091593475	0.1125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	0.09455893076791307	0.92	0.11948051948051948	0.05974025974025974
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	0.09407750828430522	1.0	0.109375	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	stroma_fibroblast	WNT5A	FZD5	WNT	0.09051211262126499	1.0	0.05	0.10664993726474278
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	WNT5A	FZD5	WNT	0.08805865206736091	0.96	0.05	0.1
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	tumor_like	immune	CCL2	CCR2	CCL chemokine	0.08038863103084146	1.0	0.140625	0.05
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	immune	CXCL9	CXCR3	CXCL chemokine	0.05856042649384472	0.99	0.0625	0.05
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	immune	ambiguous_or_low_signal	CXCL9	CXCR3	CXCL chemokine	0.053733268288494465	1.0	0.0625	0.05974025974025974
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	endothelial	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	0.0	1.0	0.25	0.24675324675324675
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	endothelial	endothelial	VEGFA	KDR	VEGF	0.0	1.0	0.125	0.125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	endothelial	immune	COL1A1	ITGA2	ECM-integrin	0.0	1.0	0.25	0.0625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	endothelial	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.0	1.0	0.125	0.3142857142857143
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	endothelial	immune	VEGFA	KDR	VEGF	0.0	1.0	0.125	0.1375
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	endothelial	tumor_like	COL1A1	ITGA2	ECM-integrin	0.0	1.0	0.25	0.3125
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	endothelial	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.0	1.0	0.25	0.2766624843161857
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	endothelial	tumor_like	VEGFA	KDR	VEGF	0.0	1.0	0.125	0.140625
liana_cellphonedb_pilot	GSE292299	GSM8855714_NSCLC_P12	NSCLC	Visium	endothelial	stroma_fibroblast	VEGFA	KDR	VEGF	0.0	1.0	0.125	0.2904642409033877
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	3.076509116661224	0.0	0.9997578106078954	0.9555873925501432
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	3.0134010214027427	0.0	0.9997578106078954	0.9595238095238096
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	2.904696003816477	0.0	0.9997578106078954	0.7912327440058126
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	2.539393048433099	1.0	0.995702005730659	0.9555873925501432
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	COL1A1	ITGA2	ECM-integrin	2.4770371532873146	1.0	0.995702005730659	0.9595238095238096
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	2.3673063475467977	1.0	0.995702005730659	0.7912327440058126
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	1.9617804817739566	1.0	0.9976190476190476	0.9555873925501432
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	1.8995099794541996	1.0	0.9976190476190476	0.9595238095238096
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	1.8805789838598141	0.0	0.8675224025187697	0.9976190476190476
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.7896597857647492	1.0	0.9976190476190476	0.7912327440058126
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	MIF	CD74	MIF	1.7603399564266446	0.0	0.994269340974212	0.9905546137079196
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	stroma_fibroblast	MIF	CD74	MIF	1.7373104227389304	0.0	0.9952380952380953	0.9905546137079196
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	CD44	SPP1	1.7120296156971828	0.0	0.8675224025187697	0.995702005730659
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	1.70084473069409	0.0	0.9619762654395737	0.9905546137079196
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	1.6496842600530808	0.0	0.8675224025187697	0.9927343182368612
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	MIF	CD74	MIF	1.6169602785159705	0.99	0.994269340974212	0.9880952380952381
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	SPP1	CD44	SPP1	1.6134889509062702	0.38	0.8667621776504298	0.9976190476190476
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	tumor_like	MIF	CD74	MIF	1.5940220894613357	1.0	0.9952380952380953	0.9880952380952381
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	MIF	CD74	MIF	1.583640434097098	1.0	0.994269340974212	0.997134670487106
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	MIF	CD74	MIF	1.560644348510558	1.0	0.9952380952380953	0.997134670487106
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	tumor_like	MIF	CD74	MIF	1.5569455568084656	1.0	0.9619762654395737	0.9880952380952381
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	MIF	CD74	MIF	1.5240100876000235	1.0	0.9619762654395737	0.997134670487106
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	CD44	SPP1	1.4444539980863476	1.0	0.8667621776504298	0.995702005730659
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	tumor_like	SPP1	CD44	SPP1	1.437038119734668	1.0	0.6976190476190476	0.9976190476190476
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	CD44	SPP1	1.3819563094180496	1.0	0.8667621776504298	0.9927343182368612
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	1.3743581217884686	0.0	0.8675224025187697	0.9634294017922015
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	1.2916203395718395	0.1	0.8675224025187697	0.9871060171919771
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	SPP1	CD44	SPP1	1.2679471664889579	1.0	0.6976190476190476	0.995702005730659
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	1.224270936203653	1.0	0.8675224025187697	0.9833333333333333
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	1.2054268234996848	1.0	0.6976190476190476	0.9927343182368612
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	SPP1	ITGAV	SPP1	1.1066304747203308	1.0	0.8667621776504298	0.9634294017922015
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	1.024007732762735	1.0	0.8667621776504298	0.9871060171919771
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	SPP1	ITGAV	SPP1	0.9569614960420998	1.0	0.8667621776504298	0.9833333333333333
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	0.9301073861722847	1.0	0.6976190476190476	0.9634294017922015
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.8537913447795822	0.0	0.7490917897796077	0.9564059094211673
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	0.8475029150220549	1.0	0.6976190476190476	0.9871060171919771
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.8384688450951945	0.0	0.7490917897796077	0.9818357955921531
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.8090123693546435	0.49	0.7490917897796077	0.9670487106017192
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.806566565466172	0.0	0.950108985226447	0.8232017437636232
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.7808282151400248	1.0	0.7077363896848138	0.9564059094211673
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.7804903439051076	1.0	0.6976190476190476	0.9833333333333333
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.7790098694407201	0.0	0.950108985226447	0.9068767908309455
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.76550572571565	1.0	0.7077363896848138	0.9818357955921531
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.7564888014056979	1.0	0.6023809523809524	0.9564059094211673
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	VEGFA	KDR	VEGF	0.7519028612319834	0.0	0.9312320916905444	0.5892467909905547
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.7411666746430711	1.0	0.6023809523809524	0.9818357955921531
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.7361211217459569	1.0	0.7077363896848138	0.9670487106017192
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.7270664813589993	0.97	0.950108985226447	0.7666666666666667
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.725007921628504	0.07	0.9312320916905444	0.6303724928366762
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.7209779309664969	1.0	0.7490917897796077	0.9871060171919771
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	0.7196290388408547	0.0	0.9099055461370792	0.5892467909905547
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	0.7117962475312548	1.0	0.6023809523809524	0.9670487106017192
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	VEGFA	KDR	VEGF	0.7059764397780385	0.67	0.9312320916905444	0.5142857142857142
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.7035204691126676	0.0	0.9595238095238096	0.845967546621458
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.6926727310673698	0.99	0.9099055461370792	0.6303724928366762
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	0.6824657070558748	0.0	0.9595238095238096	0.9023809523809524
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	0.6734781169403704	1.0	0.9099055461370792	0.5142857142857142
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.6684333393401996	0.0	0.7642857142857142	0.9642857142857143
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.6593333395627138	0.0	0.9595238095238096	0.8911174785100286
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.6480789377549396	1.0	0.7077363896848138	0.9871060171919771
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	0.6392516010265968	1.0	0.7490917897796077	0.9833333333333333
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.6299189273162339	0.07	0.889319447808186	0.845967546621458
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	0.6237544852453579	1.0	0.6023809523809524	0.9871060171919771
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	0.6233860316388613	1.0	0.9	0.5892467909905547
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	JAG1	NOTCH2	NOTCH	0.6209644278112609	0.82	0.9613180515759312	0.845967546621458
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	0.6086247842754003	0.98	0.889319447808186	0.9023809523809524
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	JAG1	NOTCH2	NOTCH	0.5998743416663819	0.99	0.9613180515759312	0.9023809523809524
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	VEGFA	KDR	VEGF	0.5965032194958997	1.0	0.9	0.6303724928366762
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	0.589437927766713	1.0	0.7490917897796077	0.9119047619047619
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.5856664847115955	1.0	0.889319447808186	0.8911174785100286
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	tumor_like	VEGFA	KDR	VEGF	0.5774963511231349	1.0	0.9	0.5142857142857142
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	0.5767639521536531	1.0	0.9613180515759312	0.8911174785100286
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR2	TGFB	0.566504907189102	1.0	0.7077363896848138	0.9833333333333333
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.5574680993670872	1.0	0.8690476190476191	0.8232017437636232
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.5560937211644025	1.0	0.8825214899713467	0.8232017437636232
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	HBEGF	EGFR	EGF/ERBB	0.550115248625161	0.0	0.6919770773638968	0.9642857142857143
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	0.5427134833739488	0.0	0.7642857142857142	0.9641833810888252
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.5422009779073069	1.0	0.6023809523809524	0.9833333333333333
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	0.5310759818877533	0.0	0.539840155001211	0.9642857142857143
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.529991584917084	1.0	0.8690476190476191	0.9068767908309455
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	0.5286065529662083	1.0	0.8825214899713467	0.9068767908309455
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR1	TGFB	0.5166745900056198	1.0	0.7077363896848138	0.9119047619047619
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	0.513180622317758	0.0	0.3848389440542504	0.9809523809523809
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	DLL4	NOTCH1	NOTCH	0.4926908286282048	0.0	0.3553008595988539	0.9809523809523809
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	0.4923691391201733	1.0	0.6023809523809524	0.9119047619047619
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.4782473063283762	1.0	0.8690476190476191	0.7666666666666667
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	ambiguous_or_low_signal	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.47684488741805486	1.0	0.8825214899713467	0.7666666666666667
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.47307895477562284	0.0	0.1880952380952381	0.9809523809523809
liana_cellphonedb_pilot	GSE292299	GSM8855715_NSCLC_P13	NSCLC	Visium	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.47061130399814455	0.0	0.7642857142857142	0.8210220392346815
