dataset	sample_id	cancer	method	sender_compartment	receiver_compartment	ligand	receptor	pathway	ligand_mean_sender	receptor_mean_receiver	ligand_pct_sender	receptor_pct_receiver	adjacency_pairs	pilot_score	annotation_method	notes	null_model	fake_draws_requested	fake_draws_used	null_mean_score	null_ge_observed_n	empirical_p_ge	observed_to_null_mean_ratio	fake_pair_examples
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.20408163	0.12676275	0.18367347	0.11235084	54	0.1036695	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.076441239	21	0.21782178	1.3561986	WNT5A-ITGA2;CXCL9-FZD5;CXCL9-KDR;CCL2-CXCR3;DLL4-CCR2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	EGF	EGFR	EGF/ERBB	0.15556569	0.82653061	0.13868613	0.47959184	33	0.45341876	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.72455435	77	0.77227723	0.62578985	WNT5A-CXCR4;HBEGF-TGFBR1;WNT5A-TGFBR1;HBEGF-CXCR4;HBEGF-ITGAV
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	immune	EGF	EGFR	EGF/ERBB	0.15556569	0.18932482	0.13868613	0.16286496	7146	0.2613742	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.94869348	100	1	0.27550964	HBEGF-KDR;HBEGF-KDR;JAG1-ITGA2;DLL4-FZD5;DLL4-ITGA2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.15556569	0.12676275	0.13868613	0.11235084	557	0.12471594	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.23119201	76	0.76237624	0.53944744	SPP1-KDR;DLL4-KDR;DLL4-ITGA2;HBEGF-ITGA2;SPP1-FZD5
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	0.058732373	0.82653061	0.055478072	0.47959184	54	0.1945324	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.27655246	73	0.73267327	0.70341952	CXCL9-TGFBR2;WNT5A-ITGA2;HBEGF-CXCR4;WNT5A-TGFBR1;WNT5A-ITGAV
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	EGF	EGFR	EGF/ERBB	0.058732373	0.18932482	0.055478072	0.16286496	557	0.070323682	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.24276529	100	1	0.28967767	WNT5A-ITGA2;CXCL9-CCR2;DLL4-CXCR3;SPP1-ITGA2;DLL4-CXCR3
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.058732373	0.12676275	0.055478072	0.11235084	32056	0.077244689	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.1398359	78	0.78217822	0.55239528	WNT5A-CXCR3;DLL4-ITGA2;WNT5A-KDR;HBEGF-FZD5;WNT5A-KDR
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	EGF	EGFR	EGF/ERBB	0.03125	0.82653061	0.03125	0.47959184	4	0.041570303	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.033625756	39	0.3960396	1.2362637	CXCL9-CXCR4;VEGFA-TGFBR2;CXCL9-ITGA2;VEGFA-TGFBR2;VEGFA-TGFBR2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	EGF	EGFR	EGF/ERBB	0.03125	0.18932482	0.03125	0.16286496	30	0.020316844	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.033329415	69	0.69306931	0.60957698	HBEGF-FZD5;HBEGF-CXCR3;SPP1-FZD5;VEGFA-ITGA2;VEGFA-FZD5
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.03125	0.12676275	0.03125	0.11235084	56	0.016015884	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.013412226	32	0.32673267	1.1941257	VEGFA-CXCR3;SPP1-KDR;VEGFA-CXCR3;HBEGF-CXCR3;VEGFA-CCR2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	1.377551	0.82653061	0.68367347	0.47959184	196	6.0153928	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	4.2451345	28	0.28712871	1.4170088	JAG1-TGFBR1;JAG1-ITGA2;JAG1-CXCR4;JAG1-ITGA2;COL1A1-TGFBR1
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	HBEGF	EGFR	EGF/ERBB	1.377551	0.18932482	0.68367347	0.16286496	33	0.91969103	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.1597674	55	0.55445545	0.7929961	VEGFA-FZD5;JAG1-FZD5;COL1A1-KDR;VEGFA-CXCR3;JAG1-FZD5
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	1.377551	0.12676275	0.68367347	0.11235084	54	0.69976914	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.4690097	22	0.22772277	1.4920142	CXCL12-ITGA2;SPP1-CCR2;COL1A1-FZD5;SPP1-CXCR3;VEGFA-CCR2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	HBEGF	EGFR	EGF/ERBB	0.19890511	0.82653061	0.16468978	0.47959184	33	0.57973777	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.72872657	54	0.54455446	0.79554911	WNT5A-TGFBR1;DLL4-ITGA2;WNT5A-TGFBR1;DLL4-ITGA2;JAG1-ITGA2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	immune	HBEGF	EGFR	EGF/ERBB	0.19890511	0.18932482	0.16468978	0.16286496	7146	0.33419106	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.89962391	84	0.84158416	0.37147863	SPP1-ITGA2;WNT5A-CXCR3;JAG1-FZD5;JAG1-CXCR3;EGF-FZD5
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.19890511	0.12676275	0.16468978	0.11235084	557	0.15946086	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.22904856	65	0.65346535	0.69618801	EGF-CXCR3;DLL4-CXCR3;DLL4-CXCR3;WNT5A-CXCR3;JAG1-CXCR3
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	0.09762901	0.82653061	0.087711142	0.47959184	54	0.3233652	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.26989563	34	0.34653465	1.198112	EGF-ITGA2;DLL4-CXCR4;DLL4-TGFBR1;CXCL9-TGFBR2;WNT5A-TGFBR1
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	HBEGF	EGFR	EGF/ERBB	0.09762901	0.18932482	0.087711142	0.16286496	557	0.11689689	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.20096722	63	0.63366337	0.58167142	WNT5A-KDR;SPP1-FZD5;DLL4-CXCR3;SPP1-CXCR3;DLL4-KDR
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.09762901	0.12676275	0.087711142	0.11235084	32056	0.12840146	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.11428952	42	0.42574257	1.1234754	SPP1-KDR;EGF-ITGA2;DLL4-CCR2;DLL4-CXCR3;DLL4-KDR
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	HBEGF	EGFR	EGF/ERBB	0.03125	0.82653061	0.03125	0.47959184	4	0.041570303	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.034872866	46	0.46534653	1.192053	TGFB1-CXCR4;TGFB1-ITGAV;CXCL9-ITGAV;VEGFA-ITGA2;VEGFA-ITGAV
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	HBEGF	EGFR	EGF/ERBB	0.03125	0.18932482	0.03125	0.16286496	30	0.020316844	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.03722878	78	0.78217822	0.54572951	SPP1-ITGA2;CXCL9-ITGA2;EGF-ITGA2;CXCL9-KDR;EGF-CCR2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.03125	0.12676275	0.03125	0.11235084	56	0.016015884	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.013623878	37	0.37623762	1.1755745	VEGFA-CCR2;SPP1-CXCR3;VEGFA-CXCR3;SPP1-CCR2;CXCL9-KDR
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	1.5102041	0.41836735	0.7244898	0.34693878	196	3.3380342	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	2.3529345	36	0.36633663	1.4186686	VEGFA-NOTCH1;CXCL12-NOTCH2;JAG1-FZD5;SPP1-FZD5;SPP1-NOTCH2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	COL1A1	ITGA2	ECM-integrin	1.5102041	0.17335766	0.7244898	0.15100365	33	0.92322041	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.2639422	61	0.61386139	0.73042927	JAG1-KDR;CXCL12-CXCR3;JAG1-EGFR;CXCL12-FZD5;SPP1-EGFR
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	1.5102041	0.097474043	0.7244898	0.088795909	54	0.58990228	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.504941	31	0.31683168	1.1682598	VEGFA-CCR2;VEGFA-EGFR;CXCL12-EGFR;VEGFA-EGFR;CXCL12-CCR2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	tumor_like	endothelial	COL1A1	ITGA2	ECM-integrin	1.5102041	0.0625	0.7244898	0.0625	4	0.15191123	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.099563442	31	0.31683168	1.5257732	CXCL12-KDR;CXCL12-CCR2;HBEGF-CD44;JAG1-CCR2;JAG1-TGFBR1
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	tumor_like	COL1A1	ITGA2	ECM-integrin	3.1564781	0.41836735	0.83394161	0.34693878	33	4.6567966	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.8628548	6	0.069306931	2.4998173	CCL2-TGFBR2;CXCL9-NOTCH2;CCL2-TGFBR2;VEGFA-NOTCH2;CXCL9-NOTCH2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	immune	COL1A1	ITGA2	ECM-integrin	3.1564781	0.17335766	0.83394161	0.15100365	7146	4.856095	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	3.1814611	15	0.15841584	1.5263726	MIF-FZD5;VEGFA-FZD5;CCL2-EGFR;CCL2-CXCR3;MIF-KDR
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	3.1564781	0.097474043	0.83394161	0.088795909	557	1.9458451	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.86078345	8	0.089108911	2.2605512	CXCL9-EGFR;CCL2-EGFR;MIF-CXCR3;TGFB1-CXCR3;VEGFA-CCR2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	immune	endothelial	COL1A1	ITGA2	ECM-integrin	3.1564781	0.0625	0.83394161	0.0625	30	0.67745659	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.22119511	0	0.0099009901	3.0627105	TGFB1-CD44;MIF-TGFBR1;MIF-TGFBR1;MIF-CCR2;CXCL9-CD44
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	3.921122	0.41836735	0.86455912	0.34693878	54	6.5739074	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.4958443	0	0.0099009901	4.3947804	CCL2-TGFBR1;CCL2-TGFBR1;CXCL12-NOTCH2;JAG1-TGFBR1;CCL2-FZD5
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	COL1A1	ITGA2	ECM-integrin	3.921122	0.17335766	0.86455912	0.15100365	557	4.2990244	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.8756713	8	0.089108911	2.2919924	CXCL12-CCR2;MIF-CCR2;JAG1-EGFR;VEGFA-CXCR3;MIF-KDR
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	3.921122	0.097474043	0.86455912	0.088795909	32056	3.9655075	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.2977325	0	0.0099009901	3.0557204	MIF-CCR2;JAG1-KDR;CCL2-CXCR3;JAG1-FZD5;VEGFA-EGFR
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	endothelial	COL1A1	ITGA2	ECM-integrin	3.921122	0.0625	0.86455912	0.0625	56	0.99083107	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.18629488	0	0.0099009901	5.3186167	MIF-CCR2;CXCL12-KDR;VEGFA-TGFBR1;MIF-KDR;JAG1-KDR
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	tumor_like	COL1A1	ITGA2	ECM-integrin	0.1875	0.41836735	0.125	0.34693878	4	0.12625055	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.041914156	0	0.0099009901	3.0121219	CXCL9-NOTCH1;EGF-TGFBR1;EGF-FZD5;MIF-NOTCH2;DLL4-NOTCH2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	immune	COL1A1	ITGA2	ECM-integrin	0.1875	0.17335766	0.125	0.15100365	30	0.11162025	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.070602745	17	0.17821782	1.5809619	MIF-FZD5;DLL4-KDR;CCL2-CXCR3;MIF-FZD5;DLL4-CXCR3
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	0.1875	0.097474043	0.125	0.088795909	56	0.073892354	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.030488721	0	0.0099009901	2.4235964	CCL2-CXCR3;CXCL9-CCR2;CCL2-KDR;DLL4-FZD5;MIF-CCR2
GSE292299	GSM8855717_NSCLC_P15	NSCLC	stdlib_marker_lr_pilot	endothelial	endothelial	COL1A1	ITGA2	ECM-integrin	0.1875	0.0625	0.125	0.0625	16	0.033201719	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.010375537	0	0.0099009901	3.2	CXCL9-CD44;MIF-NOTCH2;CXCL9-KDR;CXCL9-CD44;CCL2-NOTCH2
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	0.27777778	1.2592593	0.23148148	0.56481481	292	1.9868917	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.7048553	30	0.30693069	1.1654313	CCL2-CXCR4;DLL4-FZD5;CXCL12-FZD5;HBEGF-ITGAV;CXCL12-ITGAV
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	TGFB1	TGFBR1	TGFB	0.27777778	1	0.23148148	1	1	0.19254088	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.49386737	56	0.56435644	0.38986354	CCL2-ITGAV;WNT5A-CXCR4;CCL2-CXCR4;HBEGF-CD74;WNT5A-EGFR
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.27777778	0.57821119	0.23148148	0.34042553	115	0.76349418	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.44692114	14	0.14851485	1.7083421	DLL4-EGFR;CCL2-ITGA2;HBEGF-NOTCH1;HBEGF-CXCR4;HBEGF-NOTCH1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	0.21256895	1.2592593	0.16509062	0.56481481	115	1.2724383	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.93608637	31	0.31683168	1.3593172	CCL2-FZD5;HBEGF-NOTCH2;JAG1-ITGAV;HBEGF-NOTCH2;CCL2-FZD5
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	TGFB1	TGFBR1	TGFB	0.21256895	1	0.16509062	1	3	0.29468314	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.61734343	60	0.6039604	0.47734069	HBEGF-FZD5;HBEGF-CD74;CCL2-CXCR4;CCL2-EGFR;WNT5A-CD74
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.21256895	0.57821119	0.16509062	0.34042553	27860	1.2579792	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.69402514	7	0.079207921	1.8125845	CCL2-EGFR;CCL2-ITGA2;WNT5A-EGFR;JAG1-EGFR;CCL2-KDR
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	0.27777778	3.0555556	0.23148148	0.87037037	292	4.8211342	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	3.5530882	22	0.22772277	1.3568856	HBEGF-TGFBR1;DLL4-ITGA2;CCL2-FZD5;CCL2-FZD5;CXCL12-EGFR
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.27777778	0.95291568	0.23148148	0.48483058	115	1.2582696	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.82038087	19	0.1980198	1.5337627	HBEGF-TGFBR1;CXCL12-TGFBR1;CCL2-CD44;WNT5A-ITGA2;CCL2-ITGA2
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	0.21256895	3.0555556	0.16509062	0.87037037	115	3.087534	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.8702854	12	0.12871287	1.6508358	JAG1-EGFR;DLL4-EGFR;DLL4-EGFR;DLL4-ITGA2;DLL4-FZD5
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.21256895	0.95291568	0.16509062	0.48483058	27860	2.0732011	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.0540708	10	0.10891089	1.9668518	DLL4-ITGAV;CCL2-CXCR4;WNT5A-CXCR4;CCL2-CXCR4;WNT5A-TGFBR1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	0.25	0.52777778	0.19444444	0.30555556	292	0.74946722	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.68094869	27	0.27722772	1.1006222	CCL2-CXCR3;HBEGF-ITGAV;HBEGF-KDR;TGFB1-KDR;WNT5A-ITGAV
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	tumor_like	immune	CXCL12	CXCR4	CXCL chemokine	0.25	1	0.19444444	1	1	0.1732868	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.54469816	69	0.69306931	0.31813363	WNT5A-ITGAV;DLL4-CD74;WNT5A-TGFBR1;HBEGF-TGFBR1;DLL4-TGFBR1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	0.25	0.42119779	0.19444444	0.26497242	115	0.50055042	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.49722331	37	0.37623762	1.0066914	WNT5A-ITGA2;WNT5A-NOTCH1;CCL2-KDR;CCL2-ITGA2;TGFB1-NOTCH1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	1.5382191	0.52777778	0.58037825	0.30555556	115	3.8591444	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.80030024	3	0.03960396	4.8221208	JAG1-NOTCH1;HBEGF-ITGAV;JAG1-CXCR3;HBEGF-NOTCH2;TGFB1-NOTCH1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CXCL12	CXCR4	CXCL chemokine	1.5382191	1	0.58037825	1	3	2.1324244	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	2.2110876	22	0.22772277	0.9644233	VEGFA-ITGAV;HBEGF-TGFBR1;VEGFA-ITGAV;JAG1-CD74;VEGFA-FZD5
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	1.5382191	0.42119779	0.58037825	0.26497242	27860	6.6311891	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	1.6818869	2	0.02970297	3.9427081	JAG1-TGFBR1;VEGFA-EGFR;JAG1-EGFR;TGFB1-EGFR;VEGFA-ITGA2
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.027777778	0.055555556	0.018518519	0.037037037	292	0.0087656985	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.30912236	95	0.95049505	0.028356727	HBEGF-NOTCH2;TGFB1-CXCR4;CCL2-NOTCH1;EGF-NOTCH2;HBEGF-NOTCH1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	0.027777778	0.024822695	0.018518519	0.023246651	115	0.0032776922	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.13075096	95	0.95049505	0.025068208	EGF-NOTCH1;EGF-NOTCH1;HBEGF-NOTCH1;EGF-NOTCH2;HBEGF-NOTCH1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	0.037825059	0.055555556	0.031520883	0.037037037	115	0.0099891572	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.	expression_matched_fake_lr_pair	100	100	0.20415644	82	0.82178218	0.048928936	DLL4-CXCR4;DLL4-KDR;HBEGF-CCR2;EGF-NOTCH2;DLL4-KDR
