dataset	sample_id	cancer	method	sender_compartment	receiver_compartment	ligand	receptor	pathway	ligand_mean_sender	receptor_mean_receiver	ligand_pct_sender	receptor_pct_receiver	adjacency_pairs	pilot_score	annotation_method	notes
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	0.075281565	37.304683	0.066390041	0.9253112	7932	25.215619	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	ITGAV	SPP1	0.29155313	10.531335	0.15531335	0.97547684	1274	21.955827	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	0.29155313	4.0278601	0.15531335	0.67516301	222	6.3498323	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	0.075281565	10.531335	0.066390041	0.97547684	222	4.286889	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	0.075281565	4.0278601	0.066390041	0.67516301	7932	2.7225801	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	MIF	CD74	MIF	15.234332	16.291553	0.98637602	0.98365123	1274	1774.7393	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	MIF	CD74	MIF	15.234332	14.489034	0.98637602	0.83283936	222	1193.5291	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	MIF	CD74	MIF	4.0100771	16.291553	0.65975104	0.98365123	222	353.25261	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	4.0100771	14.489034	0.65975104	0.83283936	7932	521.68673	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	0.057220708	6.7792916	0.049046322	0.94277929	1274	2.7738705	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.057220708	2.0130409	0.049046322	0.6081802	222	0.62283928	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	0.089508002	6.7792916	0.079430943	0.94277929	222	3.2810764	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	0.089508002	2.0130409	0.079430943	0.6081802	7932	1.6178271	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	4.2070845	4.8637602	0.89645777	0.95095368	1274	146.31944	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	4.2070845	2.0379372	0.89645777	0.62477771	222	46.359868	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	1.2756372	4.8637602	0.55305276	0.95095368	222	33.548222	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	1.2756372	2.0379372	0.55305276	0.62477771	7932	23.341869	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	WNT5A	FZD5	WNT	0.8773842	0.32152589	0.46321526	0.27247956	1274	2.0172253	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	0.8773842	0.15589804	0.46321526	0.13870777	222	0.73960636	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	0.18731476	0.32152589	0.13692946	0.27247956	222	0.32565527	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	0.18731476	0.15589804	0.13692946	0.13870777	7932	0.26219857	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	0.11716621	4.3405995	0.11171662	0.81743869	1274	3.6366437	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.11716621	0.64196799	0.11171662	0.40782454	222	0.40671101	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	0.055720213	4.3405995	0.05334914	0.81743869	222	1.3077738	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	0.055720213	0.64196799	0.05334914	0.40782454	7932	0.32117652	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	0.38419619	4.3405995	0.27792916	0.81743869	1274	11.924808	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.38419619	0.64196799	0.27792916	0.40782454	222	1.3336338	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	0.071132187	4.3405995	0.06698281	0.81743869	222	1.6694985	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	0.071132187	0.64196799	0.06698281	0.40782454	7932	0.41001258	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	63.553134	2.3297003	0.99455041	0.8147139	1274	1058.7311	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	63.553134	0.64493183	0.99455041	0.37581506	222	221.62612	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	60.708951	2.3297003	0.9982217	0.8147139	222	764.75609	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060733_AdjIII-0022	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	60.708951	0.64493183	0.9982217	0.37581506	7932	351.54764	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	1.6424581	6.1675978	0.66480447	0.89385475	496	62.893147	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	immune	TGFB1	TGFBR1	TGFB	1.6424581	8.1818182	0.66480447	1	4	21.628099	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	1.6424581	1.3246753	0.66480447	0.49350649	114	10.323661	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	tumor_like	TGFB1	TGFBR1	TGFB	3.6727273	6.1675978	0.98181818	0.89385475	4	36.456834	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	immune	TGFB1	TGFBR1	TGFB	3.6727273	8.1818182	0.98181818	1	154	151.55284	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	stroma_fibroblast	TGFB1	TGFBR1	TGFB	3.6727273	1.3246753	0.98181818	0.49350649	35	17.434433	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	0.51416765	6.1675978	0.28512397	0.89385475	114	15.04703	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	immune	TGFB1	TGFBR1	TGFB	0.51416765	8.1818182	0.28512397	1	35	15.075241	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	0.51416765	1.3246753	0.28512397	0.49350649	8990	6.2007677	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	1.6424581	7.0614525	0.66480447	0.97765363	496	72.008096	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	immune	TGFB1	TGFBR2	TGFB	1.6424581	16.727273	0.66480447	1	4	44.217447	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	1.6424581	5.2378985	0.66480447	0.8364817	114	40.820788	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	tumor_like	TGFB1	TGFBR2	TGFB	3.6727273	7.0614525	0.98181818	0.97765363	4	41.740433	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	immune	TGFB1	TGFBR2	TGFB	3.6727273	16.727273	0.98181818	1	154	309.84136	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	stroma_fibroblast	TGFB1	TGFBR2	TGFB	3.6727273	5.2378985	0.98181818	0.8364817	35	68.937489	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	0.51416765	7.0614525	0.28512397	0.97765363	114	17.227759	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	immune	TGFB1	TGFBR2	TGFB	0.51416765	16.727273	0.28512397	1	35	30.820494	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	0.51416765	5.2378985	0.28512397	0.8364817	8990	24.518454	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL12	CXCR4	CXCL chemokine	8.0837989	1.6759777	0.91620112	0.62011173	496	84.115631	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	immune	CXCL12	CXCR4	CXCL chemokine	8.0837989	9.4181818	0.91620112	1	4	122.53405	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	8.0837989	0.67237308	0.91620112	0.21959858	114	25.790266	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	tumor_like	CXCL12	CXCR4	CXCL chemokine	43.472727	1.6759777	1	0.62011173	4	117.26255	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	immune	CXCL12	CXCR4	CXCL chemokine	43.472727	9.4181818	1	1	154	2064.95	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	43.472727	0.67237308	1	0.21959858	35	104.74587	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	23.190083	1.6759777	0.99114522	0.62011173	114	184.41682	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CXCL12	CXCR4	CXCL chemokine	23.190083	9.4181818	0.99114522	1	35	782.67069	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	23.190083	0.67237308	0.99114522	0.21959858	8990	141.95277	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	30.832402	0.56424581	0.81564246	0.37430168	496	108.01117	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	immune	CXCL9	CXCR3	CXCL chemokine	30.832402	1.8181818	0.81564246	0.70909091	4	90.22334	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	30.832402	0.14226682	0.81564246	0.10153483	114	20.813303	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	tumor_like	CXCL9	CXCR3	CXCL chemokine	84.581818	0.56424581	1	0.37430168	4	76.810322	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	immune	CXCL9	CXCR3	CXCL chemokine	84.581818	1.8181818	1	0.70909091	154	775.60376	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	84.581818	0.14226682	1	0.10153483	35	43.121152	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	1.744392	0.56424581	0.27863046	0.37430168	114	4.6702747	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CXCL9	CXCR3	CXCL chemokine	1.744392	1.8181818	0.27863046	0.70909091	35	11.365567	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	1.744392	0.14226682	0.27863046	0.10153483	8990	2.2593264	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	1.0837989	0.53072626	0.46927374	0.35195531	496	3.5711842	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	immune	CCL2	CCR2	CCL chemokine	1.0837989	1.3090909	0.46927374	0.70909091	4	2.2834565	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	1.0837989	0.17060213	0.46927374	0.12160567	114	0.87733032	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	tumor_like	CCL2	CCR2	CCL chemokine	2.2909091	0.53072626	0.78181818	0.35195531	4	1.956828	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	immune	CCL2	CCR2	CCL chemokine	2.2909091	1.3090909	0.78181818	0.70909091	154	15.125274	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	stroma_fibroblast	CCL2	CCR2	CCL chemokine	2.2909091	0.17060213	0.78181818	0.12160567	35	1.4005609	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	0.29693034	0.53072626	0.19067296	0.35195531	114	0.74774782	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	immune	CCL2	CCR2	CCL chemokine	0.29693034	1.3090909	0.19067296	0.70909091	35	1.3929454	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	0.29693034	0.17060213	0.19067296	0.12160567	8990	0.4611798	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	VEGFA	KDR	VEGF	7.2067039	0.48044693	0.95530726	0.32402235	496	21.496863	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	immune	VEGFA	KDR	VEGF	7.2067039	0.43636364	0.95530726	0.32727273	4	5.0612695	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	7.2067039	0.37012987	0.95530726	0.23789847	114	12.65671	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	tumor_like	VEGFA	KDR	VEGF	3.5454545	0.48044693	0.98181818	0.32402235	4	2.741521	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	immune	VEGFA	KDR	VEGF	3.5454545	0.43636364	0.98181818	0.32727273	154	7.8027205	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	stroma_fibroblast	VEGFA	KDR	VEGF	3.5454545	0.37012987	0.98181818	0.23789847	35	4.7025753	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	0.71133412	0.48044693	0.39256198	0.32402235	114	1.6216199	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	immune	VEGFA	KDR	VEGF	0.71133412	0.43636364	0.39256198	0.32727273	35	1.1123255	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	0.71133412	0.37012987	0.39256198	0.23789847	8990	2.3969504	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	CD44	SPP1	4.7765363	64.312849	0.35195531	0.99441341	496	1907.2333	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	immune	SPP1	CD44	SPP1	4.7765363	42.727273	0.35195531	1	4	328.46756	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	4.7765363	8.1115702	0.35195531	0.92975207	114	183.84339	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	tumor_like	SPP1	CD44	SPP1	60.563636	64.312849	0.61818182	0.99441341	4	6268.7929	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	immune	SPP1	CD44	SPP1	60.563636	42.727273	0.61818182	1	154	13050.967	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	immune	stroma_fibroblast	SPP1	CD44	SPP1	60.563636	8.1115702	0.61818182	0.92975207	35	1760.4617	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	4.3270366	64.312849	0.15112161	0.99441341	114	1320.4389	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	immune	SPP1	CD44	SPP1	4.3270366	42.727273	0.15112161	1	35	662.52984	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	4.3270366	8.1115702	0.15112161	0.92975207	8990	319.54113	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
GSE300445	GSM9060734_AdjIII-0113	melanoma	stdlib_marker_lr_pilot	tumor_like	tumor_like	SPP1	ITGAV	SPP1	4.7765363	10.290503	0.35195531	0.97206704	496	305.17058	marker_compartment	Pilot stdlib candidate; not CellChat/COMMOT/CytoSignal.
