candidate_id	dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	full_high	full_v3	no_null	no_external	no_recurrence	no_raw_score	no_annotation	equal_weight	rank_full_v3	rank_no_null	rank_no_external	rank_no_recurrence	rank_no_raw_score	rank_no_annotation	rank_equal_weight	rank_shift_no_null_vs_full	rank_shift_no_external_vs_full
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|CXCL12|CXCR4|CXCL chemokine	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	False	0.771591	0.8641098491666666	0.714488221875	0.7312830323529411	0.7683819623529411	0.8017673083333333	0.78451688	787	452	822	917	950	787	631	-335	35
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|CXCL12|CXCR4|CXCL chemokine	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	False	0.890357	0.8639914766666668	0.8629466474999999	0.8710086094117646	0.9081910964705882	0.9337303533333332	0.843841064	216	453	220	230	236	216	213	237	4
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|CXCL9|CXCR3|CXCL chemokine	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	CXCL9	CXCR3	CXCL chemokine	False	0.537306	0.5271070075000001	0.546632175625	0.4556538123529411	0.6129900423529412	0.5414508227777778	0.532206374	2293	2995	1813	3065	1873	2293	2531	702	-480
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|CXCL9|CXCR3|CXCL chemokine	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	False	0.218694	0.2784682775	0.148367338125	0.2572869064705882	0.23719165176470586	0.1874376338888889	0.24858107399999999	4036	3897	4111	3929	4007	4036	4045	-139	75
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|CXCL9|CXCR3|CXCL chemokine	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	False	0.234659	0.39109848475000003	0.16832386356249998	0.18783422452941176	0.2647058823529412	0.2051767676111111	0.3128787878	3997	3526	4053	4083	3949	3997	3834	-471	56
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|CXCL9|CXCR3|CXCL chemokine	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	False	0.447622	0.5281723475	0.43452795562499996	0.3501439582352941	0.5067281835294117	0.4418026272222222	0.48789735600000006	3086	2988	2546	3617	2551	3086	2919	-98	-540
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|CCL2|CCR2|CCL chemokine	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	CCL2	CCR2	CCL chemokine	False	0.761283	0.7588778416666667	0.70160317125	0.7191559258823529	0.8305362729411765	0.7903139299999999	0.726746856	854	1327	893	1007	532	854	1077	473	39
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|CCL2|CCR2|CCL chemokine	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	False	0.43875	0.6078953591666667	0.298437224375	0.42794091705882353	0.4694265458823529	0.43194419944444445	0.489989236	3147	2432	3515	3219	2858	3147	2903	-715	368
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|CCL2|CCR2|CCL chemokine	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	False	0.406683	0.4849668566666667	0.2583541225	0.4784509388235294	0.43023903999999996	0.3963147755555555	0.412491744	3324	3244	3702	2935	3227	3324	3409	-80	378
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|CCL2|CCR2|CCL chemokine	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	False	0.61376	0.7368607966666667	0.5171994074999999	0.5455994423529411	0.6725212329411764	0.6263994733333333	0.641976828	1725	1499	1979	2405	1543	1725	1603	-226	254
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|VEGFA|KDR|VEGF	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	VEGFA	KDR	VEGF	False	0.871593	0.8503196016666666	0.8394914212500001	0.8489331023529413	0.8957663247058822	0.9128812633333333	0.827623036	274	559	281	292	299	274	286	285	7
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|VEGFA|KDR|VEGF	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	VEGFA	KDR	VEGF	False	0.763039	0.8476562491666666	0.7037981868750001	0.7212218229411764	0.7699350588235294	0.792265055	0.772014066	844	585	882	994	935	844	711	-259	38
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|VEGFA|KDR|VEGF	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	False	0.438221	0.5631510416666667	0.29777582124999996	0.515553714117647	0.41215297882352936	0.43135628555555555	0.46735251600000005	3151	2761	3517	2656	3348	3151	3067	-390	366
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|VEGFA|KDR|VEGF	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	False	0.754711	0.8309659091666667	0.6933888018750001	0.7114247547058823	0.7719194070588234	0.7830122683333333	0.759505142	899	717	943	1058	920	899	805	-182	44
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|SPP1|CD44|SPP1	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	SPP1	CD44	SPP1	True	0.932247	0.9008049241666668	0.915309208125	0.9202910194117646	0.9314875435294117	0.9802748516666668	0.8831928120000001	49	161	49	54	5	49	53	112	0
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|SPP1|CD44|SPP1	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	SPP1	CD44	SPP1	False	0.618513	0.6387902466666666	0.5231414449999999	0.7276625364705882	0.5708694211764705	0.6316812844444445	0.595318368	1698	2175	1950	941	2047	1698	1944	477	252
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|SPP1|CD44|SPP1	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	False	0.587056	0.7584043566666667	0.4838197675	0.6024186047058823	0.5376625882352941	0.5967286822222222	0.639396752	1900	1331	2201	1840	2260	1900	1619	-569	301
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|SPP1|CD44|SPP1	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	False	0.790005	0.8787878791666667	0.737506104375	0.7529469217647058	0.7796848894117646	0.8222276483333333	0.8010630479999999	662	342	681	743	701	662	510	-320	19
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|SPP1|ITGAV|SPP1	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	SPP1	ITGAV	SPP1	False	0.892889	0.8770123116666667	0.86611161375	0.8739874011764706	0.9019787105882353	0.9365436566666667	0.8516174679999999	204	358	208	217	273	204	184	154	4
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|SPP1|ITGAV|SPP1	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	SPP1	ITGAV	SPP1	False	0.672372	0.7340198866666667	0.5904648799999999	0.7027904752941175	0.655247025882353	0.6915243377777778	0.6698625619999999	1416	1518	1551	1109	1652	1416	1430	102	135
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|SPP1|ITGAV|SPP1	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	False	0.515216	0.7266808716666666	0.39402055374999995	0.5179016976470587	0.47553872941176467	0.5169071588888888	0.5876153239999999	2509	1579	2877	2648	2813	2509	2010	-930	368
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|SPP1|ITGAV|SPP1	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	False	0.747902	0.8416193191666665	0.6848772093750001	0.703413844117647	0.7563884423529411	0.7754464083333334	0.76142721	936	635	986	1105	1062	936	796	-301	50
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|MIF|CD74|MIF	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	MIF	CD74	MIF	True	0.938888	0.9118726316666667	0.92360998875	0.9281035188235293	0.9314875435294117	0.9876533233333333	0.892046978	14	52	14	16	6	14	15	38	0
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|MIF|CD74|MIF	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	MIF	CD74	MIF	False	0.80753	0.9108072916666667	0.75941229375	0.7735645117647059	0.7777005411764705	0.8416998166666666	0.82583523	521	61	533	561	801	521	303	-460	12
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|MIF|CD74|MIF	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	MIF	CD74	MIF	False	0.524875	0.6547703591666667	0.40609426937500004	0.6175004888235294	0.4494272941176471	0.5276393505555557	0.556489554	2413	2050	2773	1702	3035	2413	2287	-363	360
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|MIF|CD74|MIF	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	False	0.80666	0.9065459291666667	0.758324641875	0.7725408394117645	0.7796848894117646	0.8407330149999999	0.823269488	534	105	546	573	702	534	328	-429	12
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|DLL4|NOTCH1|NOTCH	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	DLL4	NOTCH1	NOTCH	False	0.681097	0.6758404350000001	0.72637132125	0.6248200670588234	0.6771679952941176	0.7012189522222222	0.678468746	1358	1907	751	1598	1526	1358	1366	549	-607
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|DLL4|NOTCH1|NOTCH	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	DLL4	NOTCH1	NOTCH	False	0.290017	0.384351325	0.23752091874999998	0.3411961588235294	0.24635992941176468	0.2666852611111111	0.33718402999999997	3846	3548	3796	3657	3990	3846	3723	-298	-50
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|DLL4|NOTCH1|NOTCH	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	False	0.735535	0.8458214966666666	0.6694188225	0.688864774117647	0.7388731294117646	0.7617056199999999	0.757344944	1024	599	1083	1219	1186	1024	828	-425	59
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|DLL4|NOTCH1|NOTCH	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	False	0.757358	0.8287760416666666	0.69669689625	0.7145382552941175	0.7765786964705881	0.7859527966666666	0.759733446	879	736	920	1033	887	879	803	-143	41
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|JAG1|NOTCH2|NOTCH	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	JAG1	NOTCH2	NOTCH	True	0.93072	0.8982599441666667	0.9134004731250001	0.9184945629411765	0.9314875435294117	0.9785781983333333	0.881156828	55	183	55	61	7	55	61	128	0
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|JAG1|NOTCH2|NOTCH	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	JAG1	NOTCH2	NOTCH	False	0.792651	0.8860085216666668	0.74081321625	0.7560594976470588	0.7777005411764705	0.8251673033333332	0.805996214	647	286	665	722	802	647	471	-361	18
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|JAG1|NOTCH2|NOTCH	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	False	0.590363	0.7567471591666667	0.48795321437499994	0.6063089076470587	0.5427226776470587	0.6004028572222222	0.640221532	1881	1349	2179	1801	2228	1881	1615	-532	298
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|JAG1|NOTCH2|NOTCH	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	False	0.789472	0.8779000941666667	0.736840265625	0.7523202499999999	0.7796848894117646	0.8216357916666666	0.80035282	667	349	686	749	703	667	517	-318	19
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|WNT5A|FZD5|WNT	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	WNT5A	FZD5	WNT	False	0.852693	0.8342211166666668	0.8158664025000001	0.8266977905882353	0.8848946494117647	0.8918812466666666	0.8101237859999999	326	687	333	347	335	326	439	361	7
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|WNT5A|FZD5|WNT	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	WNT5A	FZD5	WNT	False	0.713311	0.8065814391666667	0.641638944375	0.6627190064705881	0.7404262258823527	0.7370123949999999	0.726612964	1170	925	1261	1377	1171	1170	1079	-245	91
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|WNT5A|FZD5|WNT	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	False	0.497556	0.6510416666666667	0.371944615	0.49712434352941176	0.5081537552941175	0.4972841022222222	0.5409653459999999	2675	2077	3040	2795	2542	2675	2435	-598	365
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|WNT5A|FZD5|WNT	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	False	0.673576	0.7683475366666668	0.5919695774999999	0.6159713670588235	0.7206672235294117	0.6928618466666666	0.687628266	1411	1249	1541	1712	1290	1411	1318	-162	130
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|EGF|EGFR|EGF/ERBB	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	EGF	EGFR	EGF/ERBB	False	0.820114	0.8481297341666666	0.775142750625	0.7883696476470587	0.8367486588235293	0.8556824450000001	0.8007886339999999	452	579	462	482	509	452	512	127	10
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|EGF|EGFR|EGF/ERBB	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	EGF	EGFR	EGF/ERBB	False	0.501669	0.6600970641666667	0.377085998125	0.5019632923529411	0.5066006588235294	0.5018542205555556	0.547549598	2636	2009	2999	2763	2562	2636	2365	-627	363
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|EGF|EGFR|EGF/ERBB	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	False	0.677334	0.8236268941666667	0.596667260625	0.6203927158823529	0.6860678494117647	0.6970375649999999	0.717147018	1389	788	1517	1649	1464	1389	1138	-601	128
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|EGF|EGFR|EGF/ERBB	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	False	0.69375	0.7755681816666667	0.61718704125	0.6397054505882352	0.7393043811764706	0.7152773700000001	0.701325574	1275	1193	1394	1500	1178	1275	1235	-82	119
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	HBEGF	EGFR	EGF/ERBB	True	0.902226	0.8683712116666666	0.8777826037500001	0.8849718623529411	0.9190627717647059	0.9469178700000002	0.8519653139999999	166	427	169	176	181	166	181	261	3
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|HBEGF|EGFR|EGF/ERBB	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	False	0.734	0.8241003791666667	0.667500389375	0.68705919	0.7524000988235294	0.760000346111111	0.745717012	1032	783	1092	1228	1086	1032	921	-249	60
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|HBEGF|EGFR|EGF/ERBB	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	False	0.686165	0.8295454541666667	0.607706835625	0.630782904117647	0.6922802305882353	0.7068505205555555	0.724522128	1322	730	1444	1554	1430	1322	1095	-592	122
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|HBEGF|EGFR|EGF/ERBB	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	False	0.704925	0.7853929916666668	0.6311563087500001	0.6528529964705881	0.7455167670588235	0.7276944966666667	0.711825686	1220	1113	1327	1422	1139	1220	1176	-107	107
GSE300445|GSM9060733_AdjIII-0022|tumor_like|tumor_like|COL1A1|ITGA2|ECM-integrin	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	tumor_like	COL1A1	ITGA2	ECM-integrin	True	0.937965	0.9103338066666666	0.92245587	0.9270172894117645	0.9314875435294117	0.98662744	0.890815918	18	67	18	21	8	18	20	49	0
GSE300445|GSM9060733_AdjIII-0022|tumor_like|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE300445	GSM9060733_AdjIII-0022	melanoma	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	False	0.522993	0.6516335216666668	0.40374164125	0.6152862505882352	0.4494272941176471	0.5255481255555555	0.553980084	2435	2069	2797	1718	3036	2435	2309	-366	362
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|tumor_like|COL1A1|ITGA2|ECM-integrin	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	False	0.805932	0.9081439391666667	0.757414779375	0.7716844982352941	0.7777005411764705	0.8399242483333335	0.8237045479999999	541	90	554	581	803	541	324	-451	13
GSE300445|GSM9060733_AdjIII-0022|stroma_fibroblast|stroma_fibroblast|COL1A1|ITGA2|ECM-integrin	GSE300445	GSM9060733_AdjIII-0022	melanoma	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	False	0.805523	0.9046519891666668	0.756904186875	0.7712039405882353	0.7796848894117646	0.8394703883333333	0.821754336	546	120	559	587	704	546	345	-426	13
GSE300445|GSM9060734_AdjIII-0113|tumor_like|tumor_like|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	tumor_like	tumor_like	TGFB1	TGFBR1	TGFB	True	0.925323	0.8892637316666667	0.90665331375	0.9121442952941176	0.9314875435294117	0.9725807233333333	0.8739598579999999	79	258	81	89	9	79	87	179	2
GSE300445|GSM9060734_AdjIII-0113|tumor_like|immune|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	tumor_like	immune	TGFB1	TGFBR1	TGFB	False	0.712111	0.7517755691666667	0.640138501875	0.7495421194117646	0.6894652470588235	0.7356786683333333	0.698609852	1175	1393	1269	766	1442	1175	1252	218	94
GSE300445|GSM9060734_AdjIII-0113|tumor_like|stroma_fibroblast|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	tumor_like	stroma_fibroblast	TGFB1	TGFBR1	TGFB	False	0.501758	0.6162405291666667	0.377196896875	0.5903029617647058	0.4494272941176471	0.5019527972222223	0.5256656900000001	2634	2352	2997	1968	3037	2634	2590	-282	363
GSE300445|GSM9060734_AdjIII-0113|immune|tumor_like|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	immune	tumor_like	TGFB1	TGFBR1	TGFB	False	0.6985	0.7576941291666667	0.623125276875	0.7335296723529412	0.6692749929411765	0.7205558016666667	0.694763842	1251	1340	1360	891	1559	1251	1276	89	109
GSE300445|GSM9060734_AdjIII-0113|immune|immune|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	immune	immune	TGFB1	TGFBR1	TGFB	True	0.851902	0.7734966866666667	0.814877535	0.9140023858823529	0.8385929599999999	0.8910022533333333	0.779366024	333	1207	340	75	507	333	661	874	7
GSE300445|GSM9060734_AdjIII-0113|immune|stroma_fibroblast|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	immune	stroma_fibroblast	TGFB1	TGFBR1	TGFB	False	0.703429	0.7488754741666667	0.6292867556249999	0.7393287111764705	0.6812989647058822	0.7260326716666666	0.692819106	1231	1409	1335	852	1505	1231	1289	178	104
GSE300445|GSM9060734_AdjIII-0113|stroma_fibroblast|tumor_like|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	False	0.54558	0.6219223491666668	0.431974606875	0.6418584535294117	0.4969720894117647	0.550644095	0.5504176839999999	2234	2309	2574	1488	2641	2234	2341	75	340
GSE300445|GSM9060734_AdjIII-0113|stroma_fibroblast|immune|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	stroma_fibroblast	immune	TGFB1	TGFBR1	TGFB	False	0.595901	0.6220407191666667	0.494876114375	0.7010598723529411	0.5560899529411765	0.6065565461111112	0.575637472	1847	2307	2136	1122	2141	1847	2099	460	289
GSE300445|GSM9060734_AdjIII-0113|stroma_fibroblast|stroma_fibroblast|TGFB1|TGFBR1|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	False	0.774006	0.8587239591666667	0.717507669375	0.7341248652941175	0.7750256	0.8044512616666667	0.783031714	768	502	802	888	902	768	643	-266	34
GSE300445|GSM9060734_AdjIII-0113|tumor_like|tumor_like|TGFB1|TGFBR2|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	tumor_like	tumor_like	TGFB1	TGFBR2	TGFB	True	0.926424	0.8910984841666666	0.9080293781250001	0.9134394147058824	0.9314875435294117	0.9738038916666667	0.87542766	70	242	71	80	10	70	78	172	1
GSE300445|GSM9060734_AdjIII-0113|tumor_like|immune|TGFB1|TGFBR2|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	tumor_like	immune	TGFB1	TGFBR2	TGFB	False	0.717224	0.7602982966666667	0.6465305475	0.755558162352941	0.6894652470588235	0.7413604866666668	0.705428034	1143	1315	1223	728	1443	1143	1214	172	80
GSE300445|GSM9060734_AdjIII-0113|tumor_like|stroma_fibroblast|TGFB1|TGFBR2|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	tumor_like	stroma_fibroblast	TGFB1	TGFBR2	TGFB	False	0.654305	0.7590553966666668	0.5678809225	0.681534985882353	0.6163194117647058	0.671449708888889	0.673346734	1511	1325	1695	1276	1853	1511	1401	-186	184
GSE300445|GSM9060734_AdjIII-0113|immune|tumor_like|TGFB1|TGFBR2|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	immune	tumor_like	TGFB1	TGFBR2	TGFB	False	0.715265	0.7592329541666667	0.6440813756249999	0.7532530594117646	0.6879121505882352	0.739183445	0.703915694	1159	1323	1245	741	1458	1159	1221	164	86
GSE300445|GSM9060734_AdjIII-0113|immune|immune|TGFB1|TGFBR2|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	immune	immune	TGFB1	TGFBR2	TGFB	True	0.858952	0.7786458341666668	0.8236898906250001	0.9222963676470588	0.8432522494117647	0.8988354583333333	0.78546554	314	1166	321	44	494	314	625	852	7
GSE300445|GSM9060734_AdjIII-0113|immune|stroma_fibroblast|TGFB1|TGFBR2|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	immune	stroma_fibroblast	TGFB1	TGFBR2	TGFB	False	0.71382	0.7656249991666667	0.642274749375	0.7515527052941176	0.6816997647058823	0.737577555	0.7063890660000001	1169	1273	1259	755	1488	1169	1206	104	90
GSE300445|GSM9060734_AdjIII-0113|stroma_fibroblast|tumor_like|TGFB1|TGFBR2|TGFB	GSE300445	GSM9060734_AdjIII-0113	melanoma	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	False	0.475904	0.6237571016666668	0.34488053125	0.5598875588235294	0.4137060752941177	0.4732271388888889	0.51649743	2886	2293	3233	2293	3336	2886	2671	-593	347
