perturbation_family	expected_direction	scorer	sample_id	replicate	axis_id	steps	expected_steps	fully_monotonic	first_value	last_value
expression_corruption	nonincreasing	cellchat	GSM7780154	5	axis_3	3	2	0	0.0066755587881708	0.0079550112128011
expression_corruption	nonincreasing	cellchat	GSM7780154	5	axis_4	3	3	1	0.488737166601014	0.30565013267159
expression_corruption	nonincreasing	cellchat	GSM7780155	1	axis_1	3	2	0	0.254700543756719	0.183720590451122
expression_corruption	nonincreasing	cellchat	GSM7780155	1	axis_2	3	3	1	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780155	1	axis_3	3	2	0	0.0087541388247673	0.0111848916009899
expression_corruption	nonincreasing	cellchat	GSM7780155	1	axis_4	3	3	1	0.339847527579177	0.185767441409245
expression_corruption	nonincreasing	cellchat	GSM7780155	2	axis_1	3	2	0	0.254700543756719	0.172900814829845
expression_corruption	nonincreasing	cellchat	GSM7780155	2	axis_2	3	2	0	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780155	2	axis_3	3	2	0	0.0087541388247673	0.0090277071990232
expression_corruption	nonincreasing	cellchat	GSM7780155	2	axis_4	3	3	1	0.339847527579177	0.186289717093989
expression_corruption	nonincreasing	cellchat	GSM7780155	3	axis_1	3	2	0	0.254700543756719	0.169368979555925
expression_corruption	nonincreasing	cellchat	GSM7780155	3	axis_2	3	2	0	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780155	3	axis_3	3	2	0	0.0087541388247673	0.0138890025274062
expression_corruption	nonincreasing	cellchat	GSM7780155	3	axis_4	3	3	1	0.339847527579177	0.171427804899094
expression_corruption	nonincreasing	cellchat	GSM7780155	4	axis_1	3	3	1	0.254700543756719	0.167324756910198
expression_corruption	nonincreasing	cellchat	GSM7780155	4	axis_2	3	2	0	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780155	4	axis_3	3	2	0	0.0087541388247673	0.0103213707395255
expression_corruption	nonincreasing	cellchat	GSM7780155	4	axis_4	3	3	1	0.339847527579177	0.181743863421533
expression_corruption	nonincreasing	cellchat	GSM7780155	5	axis_1	3	2	0	0.254700543756719	0.165554301791148
expression_corruption	nonincreasing	cellchat	GSM7780155	5	axis_2	3	2	0	0.0	0.0
expression_corruption	nonincreasing	cellchat	GSM7780155	5	axis_3	3	2	0	0.0087541388247673	0.0085103045222771
expression_corruption	nonincreasing	cellchat	GSM7780155	5	axis_4	3	3	1	0.339847527579177	0.181021736120073
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_1	3	3	1	0.7333333333333333	0.4
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_2	3	2	0	0.0	0.16666666666666666
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_3	3	2	0	0.3333333333333333	0.3333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	1	axis_4	3	3	1	0.5666666666666667	0.5
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_1	3	2	0	0.7333333333333333	0.5666666666666667
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_2	3	2	0	0.0	0.7333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_3	3	2	0	0.3333333333333333	0.3333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	2	axis_4	3	2	0	0.5666666666666667	0.5333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_1	3	2	0	0.7333333333333333	0.4
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_2	3	2	0	0.0	0.7333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_3	3	3	1	0.3333333333333333	0.13333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	3	axis_4	3	2	0	0.5666666666666667	0.5333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_1	3	3	1	0.5666666666666667	0.4
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_2	3	2	0	0.0	0.6666666666666666
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_3	3	1	0	0.3333333333333333	0.5
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	4	axis_4	3	2	0	0.5666666666666667	0.5
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_1	3	2	0	0.7333333333333333	0.4
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_2	3	2	0	0.0	0.13333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_3	3	2	0	0.3333333333333333	0.3333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780153	5	axis_4	3	3	1	0.5666666666666667	0.5
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_1	3	2	0	0.5666666666666667	0.4
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_2	3	2	0	0.0	0.7
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_3	3	2	0	0.3333333333333333	0.5333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	1	axis_4	3	3	1	0.7999999999999999	0.5
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_1	3	3	1	0.5666666666666667	0.5666666666666667
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_2	3	2	0	0.0	0.7333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_3	3	2	0	0.3333333333333333	0.3333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	2	axis_4	3	2	0	0.7999999999999999	0.5333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_1	3	3	1	0.5666666666666667	0.4
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_2	3	2	0	0.0	0.5333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_3	3	2	0	0.3333333333333333	0.5333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	3	axis_4	3	3	1	0.7666666666666666	0.5
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_1	3	3	1	0.5666666666666667	0.5666666666666667
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_2	3	2	0	0.0	0.5333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_3	3	2	0	0.3333333333333333	0.36666666666666664
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	4	axis_4	3	3	1	0.7666666666666666	0.5
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_1	3	2	0	0.5666666666666667	0.5666666666666667
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_2	3	2	0	0.0	0.7
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_3	3	1	0	0.3333333333333333	0.36666666666666664
expression_corruption	nonincreasing	spatiallr_trust	GSM7780154	5	axis_4	3	3	1	0.7666666666666666	0.5
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_1	3	3	1	0.4	0.4
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_2	3	2	0	0.06666666666666667	0.6666666666666666
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_3	3	2	0	0.13333333333333333	0.3333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	1	axis_4	3	3	1	0.5666666666666667	0.3333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_1	3	3	1	0.4	0.4
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_2	3	2	0	0.06666666666666667	0.6666666666666666
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_3	3	2	0	0.13333333333333333	0.5
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	2	axis_4	3	2	0	0.39999999999999997	0.5
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_1	3	3	1	0.4	0.4
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_2	3	2	0	0.06666666666666667	0.6666666666666666
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_3	3	2	0	0.13333333333333333	0.3333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	3	axis_4	3	3	1	0.39999999999999997	0.3333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_1	3	3	1	0.4	0.4
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_2	3	2	0	0.06666666666666667	0.6666666666666666
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_3	3	2	0	0.13333333333333333	0.3333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	4	axis_4	3	2	0	0.5666666666666667	0.3333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_1	3	3	1	0.4	0.4
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_2	3	2	0	0.06666666666666667	0.5
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_3	3	2	0	0.13333333333333333	0.3333333333333333
expression_corruption	nonincreasing	spatiallr_trust	GSM7780155	5	axis_4	3	2	0	0.39999999999999997	0.3333333333333333
