dataset	sample_id	cancer	sender_compartment	receiver_compartment	ligand	receptor	pathway	method_support_count	method_support_label	stdlib_supported	commot_supported	liana_supported	external_method_support_count	external_method_support_fraction	stdlib_pilot_score	stdlib_adjacency_enrichment	commot_mean_score	liana_lr_means	liana_cellphone_pvals	sender_spots	receiver_spots
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0011545711364167072	0.6328393416862619	0.0	166	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	ambiguous_or_low_signal	VEGFA	KDR	VEGF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.001273343772673409	0.9717696501940375	0.0	166	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	ambiguous_or_low_signal	WNT5A	FZD5	WNT	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0017041923185033192	0.412197971602972	0.0	166	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	immune	MIF	CD74	MIF	1	commot	0	1	0	1	0.5	0.0	0.0	4.9570863494664e-06	0.0	1.0	166	1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	immune	SPP1	ITGAV	SPP1	1	commot	0	1	0	1	0.5	0.0	0.0	5.7872440816175755e-06	0.0	1.0	166	1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.3131308592440207e-07	2.0456774466638588	1.0	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	2	commot+liana	0	1	1	2	1.0	0.0	0.0	9.793047987584864e-06	0.3300298658509429	1.0	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	1	commot	0	1	0	1	0.5	0.0	0.0	1.1867802177979092e-06	0.0	1.0	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	DLL4	NOTCH1	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.0381499849506457e-05	0.23948813536573169	0.0	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	EGF	EGFR	EGF/ERBB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.7558761565590505e-06	0.20366770897339836	0.05	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	2.4010953532372782e-06	0.22672978438711358	0.99	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	JAG1	NOTCH2	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	9.443798545985986e-06	0.22683643018430885	0.57	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	MIF	CD74	MIF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00011108493490479741	2.310020266454649	0.0	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	SPP1	CD44	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	2.7054175044806404e-05	0.9149621111515447	0.99	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	SPP1	ITGAV	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	2.1717413305341627e-05	0.9310586678040861	0.98	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR1	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	4.873998865033271e-06	0.34461436778438487	0.79	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	TGFB1	TGFBR2	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	2.222704874881231e-06	0.497302420417781	0.91	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	VEGFA	KDR	VEGF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.5079571821576229e-05	1.0160498697337494	0.0	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	stroma_fibroblast	WNT5A	FZD5	WNT	2	commot+liana	0	1	1	2	1.0	0.0	0.0	7.84234904130271e-06	0.20480157865228313	0.0	166	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	COL1A1	ITGA2	ECM-integrin	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.251551277387354e-05	2.2279450991500758	1.0	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	CXCL12	CXCR4	CXCL chemokine	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00045926794567184483	0.2727112220096132	1.0	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	DLL4	NOTCH1	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0004968447170620288	0.22238385618286932	0.08	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	EGF	EGFR	EGF/ERBB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	2.156070030170594e-05	0.5582550788644366	0.0	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	HBEGF	EGFR	EGF/ERBB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00011773288274060346	0.5813164631493527	0.0	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	JAG1	NOTCH2	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.000308534776640042	0.2627777401101672	0.2	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	MIF	CD74	MIF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0035206659577430204	2.2594062906582235	0.04	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	SPP1	CD44	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0017404800520068365	1.0920781694157349	0.32	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	SPP1	ITGAV	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0005098430491755192	0.7780208495022239	1.0	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR1	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.000132888945838019	0.36030560996896804	0.46	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	TGFB1	TGFBR2	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	4.924216315429061e-05	0.676063072511851	0.0	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	VEGFA	KDR	VEGF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.541394266697279e-05	0.9708055205169475	0.0	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	ambiguous_or_low_signal	tumor_like	WNT5A	FZD5	WNT	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00041229444816848004	0.5251665781815384	0.0	166	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	1	commot	0	1	0	1	0.5	0.0	0.0	1.9918236297031456e-05	0.0	1.0	1	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	immune	SPP1	ITGAV	SPP1	1	commot	0	1	0	1	0.5	0.0	0.0	0.9980160150335105	0.0	1.0	1	1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	stroma_fibroblast	CCL2	CCR2	CCL chemokine	1	stdlib	1	0	0	0	0.0	0.015294028	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	2	stdlib+commot	1	1	0	1	0.5	2.1717519	0.0	9.653375387731905e-10	0.0	1.0	1	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	stroma_fibroblast	SPP1	CD44	SPP1	2	stdlib+commot	1	1	0	1	0.5	41.967631	0.0	5.060993319308955e-07	0.0	1.0	1	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	stroma_fibroblast	SPP1	ITGAV	SPP1	2	stdlib+commot	1	1	0	1	0.5	43.212183	0.0	1.4266932948889813e-08	0.0	1.0	1	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	stroma_fibroblast	VEGFA	KDR	VEGF	2	stdlib+commot	1	1	0	1	0.5	2.1597352	0.0	1.3378515086203858e-08	0.0	1.0	1	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	tumor_like	CCL2	CCR2	CCL chemokine	1	stdlib	1	0	0	0	0.0	0.0064180294	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	tumor_like	COL1A1	ITGA2	ECM-integrin	1	stdlib	1	0	0	0	0.0	5.006063	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	tumor_like	SPP1	CD44	SPP1	2	stdlib+commot	1	1	0	1	0.5	65.258523	0.0	5.6003546435329025e-05	0.0	1.0	1	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	tumor_like	SPP1	ITGAV	SPP1	1	stdlib	1	0	0	0	0.0	22.084439	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	immune	tumor_like	VEGFA	KDR	VEGF	2	stdlib+commot	1	1	0	1	0.5	1.1937535	0.0	5.232707118745881e-06	0.0	1.0	1	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	2	commot+liana	0	1	1	2	1.0	0.0	0.0	7.150841311132384e-07	3.2257861587478627	0.0	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	2	commot+liana	0	1	1	2	1.0	0.0	0.0	2.4884929766048312e-05	0.782147844945281	0.1	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	9.096422081362495e-06	0.16851908885547373	0.8	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	1	commot	0	1	0	1	0.5	0.0	0.0	1.4607671124247391e-06	0.0	1.0	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	7.958622509210823e-06	0.546105210339274	0.0	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.1415365759344375e-05	0.23071382516124045	0.48	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	MIF	CD74	MIF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	8.181988454705939e-05	2.172045734311879	0.5	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	SPP1	CD44	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	7.167287106312242e-05	1.156742085153719	0.0	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.6243663527823084e-05	0.9694763404050895	1.0	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	4.791841785052778e-06	0.3163655691315642	0.93	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.0401792963505573e-06	0.6527680237932053	0.0	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	VEGFA	KDR	VEGF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.3670958881387196e-06	0.5452095540783857	1.0	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	ambiguous_or_low_signal	WNT5A	FZD5	WNT	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.3678427474285907e-05	0.3322103618473678	0.0	5076	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	immune	CXCL12	CXCR4	CXCL chemokine	2	stdlib+commot	1	1	0	1	0.5	2.1324244	0.0	1.6668719745382025e-06	0.0	1.0	5076	1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	immune	EGF	EGFR	EGF/ERBB	1	stdlib	1	0	0	0	0.0	0.016932673	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	immune	HBEGF	EGFR	EGF/ERBB	2	stdlib+commot	1	1	0	1	0.5	0.22804488	0.0	1.0425093588275178e-07	0.0	1.0	5076	1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	immune	MIF	CD74	MIF	2	stdlib+commot	1	1	0	1	0.5	49.407902	0.0	5.4818625762571374e-05	0.0	1.0	5076	1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	immune	SPP1	ITGAV	SPP1	2	stdlib+commot	1	1	0	1	0.5	4.6108762	0.0	9.578428769932156e-08	0.0	1.0	5076	1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	immune	TGFB1	TGFBR1	TGFB	1	stdlib	1	0	0	0	0.0	0.29468314	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	immune	WNT5A	FZD5	WNT	1	stdlib	1	0	0	0	0.0	0.12644884	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	CCL2	CCR2	CCL chemokine	2	stdlib+commot	1	1	0	1	0.5	0.0270054	0.0	1.8241251495782661e-06	0.0	1.0	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	3	stdlib+commot+liana	1	1	1	2	1.0	645.52645	0.0	7.715160521253327e-05	3.10586108387076	0.0	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	CXCL12	CXCR4	CXCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	6.6311891	0.0	7.766678540038311e-05	0.7733341698663676	0.0	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	CXCL9	CXCR3	CXCL chemokine	2	stdlib+commot	1	1	0	1	0.5	0.0096098294	0.0	1.5136357624160058e-06	0.0	1.0	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	DLL4	NOTCH1	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.26193379	0.0	1.5708858141326824e-05	0.17968380547224713	0.98	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	EGF	EGFR	EGF/ERBB	2	stdlib+commot	1	1	0	1	0.5	0.047384976	0.0	2.016534567048411e-06	0.0	1.0	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	HBEGF	EGFR	EGF/ERBB	3	stdlib+commot+liana	1	1	1	2	1.0	0.63816862	0.0	2.651555582068953e-05	0.2507115423437598	1.0	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	JAG1	NOTCH2	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.51497913	0.0	2.2369697544342575e-05	0.2282186888171495	0.62	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	MIF	CD74	MIF	3	stdlib+commot+liana	1	1	1	2	1.0	246.73507	0.0	0.0006915405874741013	2.1613001719571	1.0	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	SPP1	CD44	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	33.243937	0.0	0.00016062508750063	1.0552981327949917	0.09	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	SPP1	ITGAV	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	34.229787	0.0	0.00015382907946770512	1.0713947056158082	0.0	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR1	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	1.2579792	0.0	2.66407274234453e-05	0.3652844693608553	0.06	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	TGFB1	TGFBR2	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	2.0732011	0.0	3.3585149671137786e-05	0.5179726455607623	1.0	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	VEGFA	KDR	VEGF	3	stdlib+commot+liana	1	1	1	2	1.0	3.6748072	0.0	4.6664576390335315e-05	0.5901072378770864	1.0	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	stroma_fibroblast	WNT5A	FZD5	WNT	3	stdlib+commot+liana	1	1	1	2	1.0	0.17987208	0.0	1.083896062876832e-05	0.1251908030558138	1.0	5076	5076
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	CCL2	CCR2	CCL chemokine	1	stdlib	1	0	0	0	0.0	0.010526768	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	COL1A1	ITGA2	ECM-integrin	3	stdlib+commot+liana	1	1	1	2	1.0	1382.1804	0.0	1.9882563268840238e-05	3.275417389648169	0.0	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	CXCL12	CXCR4	CXCL chemokine	3	stdlib+commot+liana	1	1	1	2	1.0	3.8591444	0.0	1.108642424475032e-05	0.7132411224165398	0.9	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	CXCL9	CXCR3	CXCL chemokine	1	stdlib	1	0	0	0	0.0	0.0099891572	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	DLL4	NOTCH1	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.1984738	0.0	1.0711892552222224e-06	0.16195433070455603	0.8	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	EGF	EGFR	EGF/ERBB	2	stdlib+commot	1	1	0	1	0.5	0.14730538	0.0	2.6651130417104183e-07	0.0	1.0	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	HBEGF	EGFR	EGF/ERBB	3	stdlib+commot+liana	1	1	1	2	1.0	1.9838709	0.0	8.122432284116422e-06	0.6029636874105521	0.0	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	JAG1	NOTCH2	NOTCH	3	stdlib+commot+liana	1	1	1	2	1.0	0.67174481	0.0	5.512926772865271e-06	0.2631413237668721	0.04	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	MIF	CD74	MIF	3	stdlib+commot+liana	1	1	1	2	1.0	245.97162	0.0	2.9118760571805705e-05	2.1025509926791086	0.88	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	SPP1	CD44	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	48.017532	0.0	3.060348394684548e-05	1.2276575504068121	0.0	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	SPP1	ITGAV	SPP1	3	stdlib+commot+liana	1	1	1	2	1.0	16.249835	0.0	1.0827140920568439e-05	0.914811121730533	1.0	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	TGFB1	TGFBR1	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	1.2724383	0.0	2.674070035974127e-06	0.3795059390518224	0.31	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	TGFB1	TGFBR2	TGFB	3	stdlib+commot+liana	1	1	1	2	1.0	3.087534	0.0	3.0430562209764377e-06	0.6940460746104334	0.0	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	VEGFA	KDR	VEGF	3	stdlib+commot+liana	1	1	1	2	1.0	1.8867454	0.0	5.819568219055667e-07	0.5427744852458144	1.0	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	stroma_fibroblast	tumor_like	WNT5A	FZD5	WNT	3	stdlib+commot+liana	1	1	1	2	1.0	0.81900684	0.0	2.59970045545234e-05	0.44384032063969503	0.0	5076	108
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	COL1A1	ITGA2	ECM-integrin	2	commot+liana	0	1	1	2	1.0	0.0	0.0	3.3687093574979986e-06	1.6084611506438635	1.0	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	CXCL12	CXCR4	CXCL chemokine	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0001366882632225135	0.2814866557140329	1.0	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	DLL4	NOTCH1	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0005252715202059757	0.2336549459638863	0.04	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	EGF	EGFR	EGF/ERBB	1	commot	0	1	0	1	0.5	0.0	0.0	3.776114226929547e-07	0.0	1.0	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	HBEGF	EGFR	EGF/ERBB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	6.410725821456429e-05	0.5150364915816462	0.0	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	JAG1	NOTCH2	NOTCH	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.00028735393029817645	0.2255330378642103	0.5	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	MIF	CD74	MIF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.006233139726766203	2.447639178990065	0.0	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	SPP1	CD44	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0014331376840388149	0.903301803018656	0.99	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	SPP1	ITGAV	SPP1	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0009627963042784785	0.7158242524997822	1.0	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR1	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	9.483462958348751e-05	0.29127530536867174	0.98	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	TGFB1	TGFBR2	TGFB	2	commot+liana	0	1	1	2	1.0	0.0	0.0	1.3733829793135709e-05	0.6280582459601732	0.04	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	VEGFA	KDR	VEGF	2	commot+liana	0	1	1	2	1.0	0.0	0.0	9.815942276504324e-05	0.9334424434916782	0.0	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	ambiguous_or_low_signal	WNT5A	FZD5	WNT	2	commot+liana	0	1	1	2	1.0	0.0	0.0	0.0003736356249673932	0.39380822247930974	0.0	108	166
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	immune	CXCL12	CXCR4	CXCL chemokine	2	stdlib+commot	1	1	0	1	0.5	0.1732868	0.0	0.004424677742517083	0.0	1.0	108	1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	immune	EGF	EGFR	EGF/ERBB	1	stdlib	1	0	0	0	0.0	0.025672118	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	immune	HBEGF	EGFR	EGF/ERBB	1	stdlib	1	0	0	0	0.0	0.11552453	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	immune	MIF	CD74	MIF	2	stdlib+commot	1	1	0	1	0.5	81.765695	0.0	0.0001821157599244653	0.0	1.0	108	1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	immune	SPP1	ITGAV	SPP1	2	stdlib+commot	1	1	0	1	0.5	2.1564579	0.0	4.97316115353721e-06	0.0	1.0	108	1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	immune	TGFB1	TGFBR1	TGFB	2	stdlib+commot	1	1	0	1	0.5	0.19254088	0.0	9.725852004765953e-05	0.0	1.0	108	1
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	immune	WNT5A	FZD5	WNT	1	stdlib	1	0	0	0	0.0	0.25030315	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	stroma_fibroblast	CCL2	CCR2	CCL chemokine	1	stdlib	1	0	0	0	0.0	0.0058270084	0.0	0.0	0.0	1.0		
GSE292299	GSM8855718_NSCLC_P16	NSCLC	tumor_like	stroma_fibroblast	COL1A1	ITGA2	ECM-integrin	3	stdlib+commot+liana	1	1	1	2	1.0	39.199742	0.0	3.351035769875224e-08	1.4848474197279973	1.0	108	5076
